record_name,POSITION,PICTURE,TYPE,conditional_changes,field_name,DESCRIPTION,NOTES
T,425-425,X(01),AN,,beneficiary_1_telephone_transaction_code,"BENEFICIARY (1) PHONE TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information","BENEFICIARY TELEPHONE NUMBERS (UP TO 7 OCCURRENCES)
NOTE: Telephone numbers will appear in alphabetical order based on TELEPHONE TYPE ID.
TELEPHONE NUMBER 1"
T,426-426,X(01),AN,,us_international_indicator_1,"US/INTERNATIONAL INDICATOR (1) 
This field to be decommissioned and replaced with the associated country code in position 486, below; 
Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 1
T,427-427,X(01),AN,,telephone_type_id_1,"TELEPHONE TYPE ID (1)
Values include:
“B” = Business
“C” = Cellular
“E” = Beeper
“F” = Fax
“H” = Home
“S” = Seasonal
“T” = Telex
“V” = Voice Mail",TELEPHONE NUMBER 1
T,428-480,X(53),AN,,telephone_number_1,TELEPHONE NUMBER (1),TELEPHONE NUMBER 1
T,481-485,X(05),AN,,country_calling_code_1,"COUNTRY CALLING CODE
Effective TBA",TELEPHONE NUMBER 1
T,486-487,X(02),AN,,associated_country_code_1,"ASSOCIATED COUNTRY CODE
See Appendix Q for values; 
Effective TBA",TELEPHONE NUMBER 1
T,488-494,X(07),AN,,telephone_extension_1,TELEPHONE EXTENSION (1),TELEPHONE NUMBER 1
T,495-495,X(01),AN,,beneficiary_2_telephone_transaction_code,"BENE. (2) TELEPHONE TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 2
T,496-496,X(01),AN,,us_international_indicator_2,"US/INTERNATIONAL INDICATOR (2) 
This field to be decommissioned and replaced with the associated country code in position 556, below; 
Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 2
T,497-497,X(01),AN,,telephone_type_id_2,"TELEPHONE TYPE ID (2)
Values include:
“B” = Business
“C” = Cellular
“E” = Beeper
“F” = Fax
“H” = Home
“S” = Seasonal
“T” = Telex
“V” = Voice Mail",TELEPHONE NUMBER 2
T,498-550,X(53),AN,,telephone_number_2,TELEPHONE NUMBER (2),TELEPHONE NUMBER 2
T,551-555,X(05),AN,,country_calling_code_2,"COUNTRY CALLING CODE
Effective TBA",TELEPHONE NUMBER 2
T,556-557,X(02),AN,,associated_country_code_2,"ASSOCIATED COUNTRY CODE
See Appendix Q for values; 
Effective TBA",TELEPHONE NUMBER 2
T,558-564,X(07),AN,,telephone_extension_2,TELEPHONE EXTENSION (2),TELEPHONE NUMBER 2
T,565-565,X(01),AN,,beneficiary_3_telephone_transaction_code,"BENEFICIARY (3) TELEPHONE TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 3
T,566-566,X(01),AN,,us_international_indicator_3,"US/INTERNATIONAL INDICATOR (3) 
This field to be decommissioned and replaced with the associated country code in position 626, below; 
Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 3
T,567-567,X(01),AN,,telephone_type_id_3,"TELEPHONE TYPE ID (3)
Values include:
“B” = Business
“C” = Cellular
“E” = Beeper
“F” = Fax
“H” = Home
“S” = Seasonal
“T” = Telex
“V” = Voice Mail",TELEPHONE NUMBER 3
T,568-620,X(53),AN,,telephone_number_3,TELEPHONE NUMBER (3),TELEPHONE NUMBER 3
T,621-625,X(05),AN,,country_calling_code_3,"COUNTRY CALLING CODE
Effective TBA",TELEPHONE NUMBER 3
T,626-627,X(02),AN,,associated_country_code_3,"ASSOCIATED COUNTRY CODE
See Appendix Q for values; 
Effective TBA",TELEPHONE NUMBER 3
T,628-634,X(07),AN,,telephone_extension_3,TELEPHONE EXTENSION (3),TELEPHONE NUMBER 3
T,635-652,9(16)v9(02),N,,beneficiary_payment_amount,"BENEFICIARY PAYMENT AMOUNT
Effective 1st  Q 2019",TELEPHONE NUMBER 3
T,653-653,X(01),AN,,per_stripes_beneficiary_designation,"PER STIRPES BENEFICIARY DESIGNATION
Effective 1st  Q, 2019; 
Values include:
“Y” = Yes
“N” = No
“” = Not applicable",TELEPHONE NUMBER 3
T,654-673,X(20),AN,,external_client_id_supplied_by_customer,"EXTERNAL CLIENT ID SUPPLIED BY CUSTOMER
Effective 3rd  Q 2020",TELEPHONE NUMBER 3
T,674-682,X(09),AN,,internal_pershing_assigned_client_id,"INTERNAL PERSHING ASSIGNED CLIENT ID
Effective 3rD, Q 2020",TELEPHONE NUMBER 3
T,683-749,X(67),AN,,not_used,Not Used,TELEPHONE NUMBER 3
T,750-750,X(01),AN,,end_of_record_t,Literally “X”; indicates the end of record T,
U,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
U,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “U”,
U,004-011,9(08),N,,record_id_sequence_number,"RECORD ID SEQUENCE NUMBER
Begins with “00000001”",
U,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER
Including Office (3) and Base (6)",
U,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
U,024-024,X(01),AN,,not_used,Not Used,
U,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
U,028-028,X(01),AN,,not_used,Not Used,
U,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
U,039-040,X(02),AN,,not_used,Not Used,
U,041-041,X(01),AN,,beneficiary_transaction_code,"BENEFICIARY TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new beneficiary
“C” = Change existing beneficiary",
U,042-042,X(01),AN,,beneficiary_type,"BENEFICIARY TYPE
Values include:
“P” = Primary Beneficiary
“C” = Contingent Beneficiary",
U,043-045,X(03),AN,,sequence_number,"SEQUENCE NUMBER
Values are 001 to 010",
U,046-048,X(03),AN,,not_used,Not Used,
U,049-049,X(01),AN,,beneficiary_4_telephone_transaction_code,"BENEFICIARY (4) TELEPHONE TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 4
U,050-050,X(01),AN,,us_international_indicator_4,"US/INTERNATIONAL INDICATOR (4) 
This field to be decommissioned and replaced with the associated country code in position 110, below; 
Effective TBA
“U” = US/Canada
“F” = International","TELEPHONE NUMBER 4
NOTE: This field to be decommissioned and replaced with the associated country code in position 110, below
NOTE: Effective TBD"
U,051-051,X(01),AN,,telephone_type_id_4,"TELEPHONE TYPE ID (4)
Values include:
“B” = Business
“C” = Cellular
“E” = Beeper
“F” = Fax
“H” = Home
“S” = Seasonal
“T” = Telex
“V” = Voice Mail",TELEPHONE NUMBER 4
U,052-104,X(53),AN,,telephone_number_4,TELEPHONE NUMBER (4),TELEPHONE NUMBER 4
U,105-109,X(05),AN,,country_calling_code_4,"COUNTRY CALLING CODE
Effective TBA","TELEPHONE NUMBER 4
NOTE: Effective TBD"
U,110-111,X(02),AN,,associated_country_code_4,"ASSOCIATED COUNTRY CODE
See Appendix Q for values; effective TBA","TELEPHONE NUMBER 4
NOTE: Effective TBD"
U,112-118,X(07),AN,,telephone_extension_4,TELEPHONE EXTENSION (4),TELEPHONE NUMBER 4
U,119-119,X(01),AN,,beneficiary_5_telephone_transaction_code,"BENEFICIARY (5) TELEPHONE TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 5
U,120-120,X(01),AN,,us_international_indicator_5,"US/INTERNATIONAL INDICATOR (5) 
This field to be decommissioned and replaced with the associated country code in position 180, below
Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 5
U,121-121,X(01),AN,,telephone_type_id_5,"TELEPHONE TYPE ID (5)
Values include:
“B” = Business
“C” = Cellular
“E” = Beeper
“F” = Fax
“H” = Home
“S” = Seasonal
“T” = Telex
“V” = Voice Mail",TELEPHONE NUMBER 5
U,122-174,X(53),AN,,telephone_number_5,TELEPHONE NUMBER (5),TELEPHONE NUMBER 5
U,175-179,X(05),AN,,country_calling_code_5,"COUNTRY CALLING CODE
Effective TBA","TELEPHONE NUMBER 5
NOTE: Effective TBD"
U,180-181,X(02),AN,,associated_country_code_5,"ASSOCIATED COUNTRY CODE
See Appendix Q for values; effective TBA","TELEPHONE NUMBER 5
NOTE: Effective TBD"
U,182-188,X(07),AN,,telephone_extension_5,TELEPHONE EXTENSION (5),TELEPHONE NUMBER 5
U,189-189,X(01),AN,,beneficiary_6_telephone_transaction_code,"BENEFICIARY (6) TELEPHONE TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 6
U,190-190,X(01),AN,,us_international_indicator_6,"US/INTERNATIONAL INDICATOR (6) 
This field to be decommissioned and replaced with the associated country code in position 250, below; 
Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 6
U,191-191,X(01),AN,,telephone_type_id_6,"TELEPHONE TYPE ID (6)
Values include:
“B” = Business
“C” = Cellular
“E” = Beeper
“F” = Fax
“H” = Home
“S” = Seasonal
“T” = Telex
“V” = Voice Mail",TELEPHONE NUMBER 6
U,192-244,X(53),AN,,telephone_number_6,TELEPHONE NUMBER (6),TELEPHONE NUMBER 6
U,245-249,X(05),AN,,country_calling_code_6,"COUNTRY CALLING CODE
Effective TBA","TELEPHONE NUMBER 6
NOTE: Effective TBD"
U,250-251,X(02),AN,,associated_country_code_6,"ASSOCIATED COUNTRY CODE
See Appendix Q for values; effective TBA","TELEPHONE NUMBER 6
NOTE: Effective TBD"
U,252-258,X(07),AN,,telephone_extension_6,TELEPHONE EXTENSION (6),TELEPHONE NUMBER 6
U,259-259,X(01),AN,,beneficiary_7_telephone_transaction_code,"BENEFICIARY (7) TELEPHONE TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 7
U,260-260,X(01),AN,,us_international_indicator_7,"US/INTERNATIONAL INDICATOR (7)
This field to be decommissioned and replaced with the associated country code in position 320, below; 
Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 7
U,261-261,X(01),AN,,telephone_type_id_7,"TELEPHONE TYPE ID (7)
Values include:
“B” = Business
“C” = Cellular
“E” = Beeper
“F” = Fax
“H” = Home
“S” = Seasonal
“T” = Telex
“V” = Voice Mail",TELEPHONE NUMBER 7
U,262-314,X(53),AN,,telephone_number_7,TELEPHONE NUMBER (7),TELEPHONE NUMBER 7
U,315-319,X(05),AN,,country_calling_code_7,"COUNTRY CALLING CODE
Effective TBA","TELEPHONE NUMBER 7
NOTE: Effective TBD"
U,320-321,X(02),AN,,associated_country_code_7,"ASSOCIATED COUNTRY CODE
See Appendix Q for values; effective TBA","TELEPHONE NUMBER 7
NOTE: Effective TBD"
U,322-328,X(07),AN,,telephone_extension_7,TELEPHONE EXTENSION (7),TELEPHONE NUMBER 7
U,329-329,X(01),AN,When Beneficiary Relationship = “T”,beneficiary_trust_transaction_code_for_record_u,"BENEFICIARY TRUST TRANSACTION CODE FOR RECORD U
Values include:
“X” or “” = Unchanged record
“A” = Add new trustee
“C” = Change existing trustee","TRUSTEE INFORMATION
NOTE: When Beneficiary Relationship = “T”, otherwise positions 329 through 458 will be populated with spaces"
U,330-330,X(01),AN,,beneficiary_trustee_1_name_type_code,"BENEFICIARY TRUSTEE (1) NAME TYPE CODE
values include:
“I” = Individual
“E” = Entity",BENEFICIARY TRUSTEE (1) NAME INFORMATION
U,331-362,X(32),AN,,beneficiary_trustee_1_prefix_entity_line_1,"BENEFICIARY TRUSTEE (1) PREFIX/ENTITY LINE 1
IF NAME TYPE = “I,” then one of the following values using the first four characters of the field will be used;
  The second four characters can be used for a suffix, and the remaining 24 characters will be blank; 
Values include:
  “”
  “DR”
  “MDM”
  “MR”
  “MS”
  “MRS”
  “SIR”
ELSE IF NAME TYPE = “E” or “M” then it will be free-form text and can be blank",BENEFICIARY TRUSTEE (1) NAME INFORMATION
U,363-394,X(32),AN,,beneficiary_trustee_1_first_name_entity_line_2,"BENEFICIARY TRUSTEE (1) FIRST NAME/ENTITY LINE 2
IF NAME TYPE = “I,” this field will contain the first name; 
IF NAME TYPE = “E,” it will be free-form text and can be blank",BENEFICIARY TRUSTEE (1) NAME INFORMATION
U,395-426,X(32),AN,,beneficiary_trustee_1_middle_initial_name_entity_line_3,"BENEFICIARY TRUSTEE (1) MIDDLE INITIAL/NAME/ENTITY LINE 3
if NAME TYPE = “I,” only the first character of this field will be filled for the middle initial; 
if NAME TYPE = “E,” it will be free-form text and can be blank",BENEFICIARY TRUSTEE (1) NAME INFORMATION
U,427-458,X(32),AN,,beneficiary_trustee_1_last_name_entity_line_4,"BENEFICIARY TRUSTEE (1) LAST NAME/ ENTITY LINE 4
if NAME TYPE = “I,” only up to the first 16 characters of this field will be filled for the last name; if NAME TYPE = “E,” it will be free-form text and can be blank",BENEFICIARY TRUSTEE (1) NAME INFORMATION
U,459-459,X(01),AN,,beneficiary_address_transaction_code,"BENEFICIARY ADDRESS TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new information
“C” = Change existing information","BENEFICIARY LEGAL ADDRESS 
See Record T, position 228, for Mailing Address
NOTE: Effective 2nd  Q 2019, TBA"
U,460-460,X(01),AN,,special_handling_indicator,"SPECIAL HANDLING INDICATOR
Values include:
“N” = No Special Handling Required for this Address
“Y” = Special Handling Required for this Address",BENEFICIARY LEGAL ADDRESS
U,461-464,X(04),AN,,attention_line_prefix,"ATTENTION LINE PREFIX
Values include:
“ATTN” = Attention of
“C/O” = Care of
“” = May be blank in user-titled accounts",BENEFICIARY LEGAL ADDRESS
U,465-492,X(28),AN,,beneficiary_attention_line_detail,BENEFICIARY ATTENTION LINE DETAIL,BENEFICIARY LEGAL ADDRESS
U,493-524,X(32),AN,,beneficiary_address_line_1,BENEFICIARY ADDRESS LINE 1,BENEFICIARY LEGAL ADDRESS
U,525-556,X(32),AN,,beneficiary_address_line_2,BENEFICIARY ADDRESS LINE 2,BENEFICIARY LEGAL ADDRESS
U,557-588,X(32),AN,,beneficiary_address_line_3,"BENEFICIARY ADDRESS LINE 3
Only if attention line information is spaces",BENEFICIARY LEGAL ADDRESS
U,589-620,X(32),AN,,beneficiary_address_line_4,"BENEFICIARY ADDRESS LINE 4
If not US or Canada",BENEFICIARY LEGAL ADDRESS
U,621-635,X(15),AN,,city,"CITY
For US/Canada addresses only","BENEFICIARY LEGAL ADDRESS 
Positions 621-652 are redefined to accommodate both US/Canada City, State and Zip and non-US/Canada City
NOTE: This field applies to US/Canada addresses only"
U,636-637,X(02),AN,,state,"STATE
For US/Canada addresses only; see Appendix Q, “ACCT Codes and Values”","BENEFICIARY LEGAL ADDRESS 
Positions 621-652 are redefined to accommodate both US/Canada City, State and Zip and non-US/Canada City
NOTE: This field applies to US/Canada addresses only"
U,638-652,X(15),AN,,zip_postal_code,"ZIP/POSTAL CODE
For US/Canada addresses only","BENEFICIARY LEGAL ADDRESS 
Positions 621-652 are redefined to accommodate both US/Canada City, State and Zip and non-US/Canada City
NOTE: This field applies to US/Canada addresses only"
U,621-652,X(32),AN,,non_us_canada_city,Non-US/Canada City; free-form,"BENEFICIARY LEGAL ADDRESS 
NOTE: This field applies to non-US or Canada addresses only"
U,653-654,X(02),AN,,country_code,"COUNTRY CODE
See Appendix Q, “ACCT Codes / Values”",BENEFICIARY LEGAL ADDRESS
U,655-704,X(50),AN,,beneficiary_email_address,"BENEFICIARY E-MAIL ADDRESS
Effective early 2022, TBA","BENEFICIARY E-MAIL ADDRESS 
NOTE: Effective early 2022, TBA"
U,705-749,X(45),AN,,not_used,Not Used,
U,750-750,X(01),AN,,end_of_record_u,Literally “X”; indicates the end of record U,
V,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
V,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “V”,
V,004-011,9(08),N,,record_id_sequence_number,RECORD ID SEQUENCE NUMBER; begins with “00000001”,
V,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER, including Office (3) and Base (6)",
V,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
V,024-024,X(01),AN,,not_used,Not Used,
V,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
V,028-028,X(01),AN,,not_used,Not Used,
V,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
V,039-040,X(02),AN,,not_used,Not Used,
V,041-041,X(01),AN,When Beneficiary Relationship = “T”,beneficiary_trust_transaction_code_for_record_v,"BENEFICIARY TRUST TRANSACTION CODE FOR RECORD V; 
values include:
“X” or “” = Unchanged Record
“A” = Add New Trustee
“C” = Change Existing Trustee",TRUSTEE INFORMATION (When Beneficiary Relationship = “T”)
V,042-042,X(01),AN,,beneficiary_trustee_2_name_type_code,"BENEFICIARY TRUSTEE (2) NAME TYPE CODE; 
values include:
“I” = Individual
“E” = Entity",BENEFICIARY TRUSTEE (2) NAME INFORMATION
V,043-074,X(32),AN,,beneficiary_trustee_2_prefix_entity_line_1,"BENEFICIARY TRUSTEE (2) PREFIX/ENTITY LINE 1; 
if NAME TYPE = “I,” then one of the following values using the first four characters of the field will be used; 
the second four characters can be used for a suffix, and the: remaining 24 characters will be blank; 
values include:
“”
“DR”
“MDM”
“MR”
“MS”
“MRS”
“SIR”","BENEFICIARY TRUSTEE (2) NAME INFORMATION
NOTE: If NAME TYPE = “I,” then one of the following values using the first four characters of the field will be used;
NOTE: The second four characters can be used for a suffix, and the: remaining 24 characters will be blank;"
V,075-106,X(32),AN,,beneficiary_trustee_2_first_name_entity_line_2,"BENEFICIARY TRUSTEE (2) FIRST NAME/ENTITY LINE 2;
if NAME TYPE = “I,” only up to the first 15 characters of this field will be filled for the first name; 
if NAME TYPE = “E,” it will be free-form text and can be blank","BENEFICIARY TRUSTEE (2) NAME INFORMATION
NOTE: if NAME TYPE = “I,” only up to the first 15 characters of this field will be filled for the first name; 
NOTE: if NAME TYPE = “E,” it will be free-form text and can be blank"
V,107-138,X(32),AN,,beneficiary_trustee_2_middle_initial_name_entity_line_3,"BENEFICIARY TRUSTEE (2) MIDDLE INITIAL/NAME/ENTITY LINE 3; 
if NAME TYPE = “I,” only the first character of this field will be filled for the middle initial; 
if NAME TYPE = “E,” it will be free-form text and can be blank","BENEFICIARY TRUSTEE (2) NAME INFORMATION
NOTE: if NAME TYPE = “I,” only the first character of this field will be filled for the middle initial; 
NOTE: if NAME TYPE = “E,” it will be free-form text and can be blank"
V,139-170,X(32),AN,,beneficiary_trustee_2_last_name_entity_line_4,"BENEFICIARY TRUSTEE (2) LAST NAME/ENTITY LINE 4;
if NAME TYPE = “I,” only up to the first 16 characters of this field will be filled for the last name; 
if NAME TYPE = “E,” it will be free-form text and can be blank","BENEFICIARY TRUSTEE (2) NAME INFORMATION
NOTE: if NAME TYPE = “I,” only up to the first 16 characters of this field will be filled for the last name; 
NOTE: if NAME TYPE = “E,” it will be free-form text and can be blank"
